id,name,address,symbol,url,description,chain,logo,audits,audit_note,gecko_id,cmcId,category,chains,module,twitter,forkedFrom,oracles,listedAt,methodology,slug,tvl,chainTvls,change_1h,change_1d,change_7d,tokenBreakdowns,mcap,referralUrl,treasury,audit_links,openSource,governanceID,github,hallmarks,parentProtocol,wrongLiquidity,staking,assetToken,oraclesByChain,pool2,stablecoins,misrepresentedTokens,language,tokensExcludedFromParent,deadUrl,deadFrom,rugged
1410,Cropper AMM,solana:DubwWZNWiNGMMeeQHPnMATNj77YZPZSAz2WVR5WjLJqz,CRP,https://cropper.finance,"Cropper is an automated market maker (AMM) built on the Solana blockchain which enable lightning-fast trades, shared liquidity and new features for earning yield.",Solana,https://icons.llama.fi/cropper.png,2,,cropperfinance,11387,Dexes,['Solana'],cropper.js,CropperFinance,[],[],1644868660.0,,cropper-amm,195486.00758048941,"{'Solana-staking': 91432.46692558035, 'Solana': 195486.00758048941, 'staking': 91432.46692558035}",-0.9186029435181098,0.6625925993634922,4.557835369207126,{},401813.49625637743,,,"['https://github.com/HalbornSecurity/PublicReports/blob/master/Solana%20Program%20Audit/Cropper_Finance_Farm_Solana_Program_Security_Audit_Report_Halborn_Final.pdf', 'https://github.com/HalbornSecurity/PublicReports/blob/master/Solana%20Program%20Audit/Cropper_Finance_AMM_Program_Security_Audit_Report_Halborn_Final.pdf']",False,,,,parent#cropper,,91432.46692558035,,,,,True,,,,,
1786,Credix,,-,https://credix.finance,Credix is an institutional capital markets ecosystem designed for debt financing and private credit.,Solana,https://icons.llama.fi/credix.png,2,,,,RWA Lending,['Solana'],credix/index.js,Credix_finance,[],[],1653591974.0,,credix,109643.15022006865,"{'Solana-borrowed': 12942985.864097336, 'Solana': 109643.15022006865, 'borrowed': 12942985.864097336}",0.09369216262552982,-39.04062292859422,-57.94900940519775,{},,,,['https://www.certik.com/projects/credix'],,,['credix-finance'],,,,,,,,,,,,,,
1569,Swim Protocol,,-,https://swim.io/,"Swim is a multi-chain AMM for native assets, designed to make bridging as easy as possible.",Solana,https://icons.llama.fi/swim-protocol.png,2,,,,Cross Chain,['Solana'],swim/index.js,SwimProtocol,[],[],1647877802.0,,swim-protocol,102762.18349306541,{'Solana': 102762.18349306541},-0.028283022145075165,0.36268334248281064,0.003552242836718733,{},,,,['https://swim.io/audits/kudelski.pdf'],,,['swim-io'],"[[1667779200, 'Sunsetting announced']]",,,,,,,,,,,,,
5175,Hedgehog Markets,,-,https://hedgehog.markets/,Hedgehog Markets is the first Prediction Market market platform on Solana. They offer various markets types and markets that cover any and all topics,Solana,https://icons.llama.fi/hedgehog-markets.png,0,,,,Prediction Market,['Solana'],hedgehog-markets/index.js,HedgehogMarket,[],[],1727135183.0,TVL consists of deposits made into Hedgehog Markets.,hedgehog-markets,89165.50118451235,{'Solana': 89165.50118451235},-0.12033692896477532,1.5069588335235693,-6.617681814910824,{},,,,,,,['Hedgehog-Markets'],,,,,,,,,,,,,,
3612,hub3,,-,https://hub3.ee,"Join with Twitter, create your key, and dive into a dynamic marketplace. As keys change hands, their value shifts. Hold a key, start a chat.",Solana,https://icons.llama.fi/hub3.jpg,0,,,,SoFi,['Solana'],hub3-ee/index.js,hub3ee,[],,1696944495.0,,hub3,86079.37890492789,{'Solana': 86079.37890492789},-0.30189029771014475,0.8645803965793561,9.487448959433294,{},,,,,,,,,,,,,,,,,,,,,
1916,Hedge,solana:5PmpMzWjraf3kSsGEKtqdUsCoLhptg4yriZ17LKKdBBy,HDG,https://www.hedge.so,Hedge offers 0% interest loans on Solana in form of our CDP stablecoin $USH with the lowest collateral ratios available on Solana,Solana,https://icons.llama.fi/hedge.png,2,,hedge-protocol,20239,CDP,['Solana'],hedge/index.js,HedgeLabs,[],"['Pyth', 'Chainlink', 'Switchboard']",1658387691.0,TVL is equal to the Collateral Value + assets in PSM. Staking adds Amount of HDG staked * HDG price,hedge,68548.9034013305,"{'Solana-staking': 0, 'Solana': 68548.9034013305, 'staking': 0}",0.13964959819428202,0.24717725406522106,1.8875723159456754,{},0.0,,,['https://docs.hedge.so/protocol-overview/security'],,,,,,,0.0,,,,['hedge-usd'],,,,,,
736,aSOL,,-,https://asol.so,aSOL is the standard for transacting with staked SOL tokens.,Solana,https://icons.llama.fi/asol.png,0,,,,Liquid Staking,['Solana'],asol/index.js,aSOLprotocol,,,1635800533.0,aSOL TVL is computed by looking at the token balances of the accounts holding the stake pool tokens backing the aSOL Crate. The token accounts come from https://asol.so/#/admin.,asol,67887.47102138697,{'Solana': 67887.47102138697},-0.8016991353428864,0.7543922077035035,8.096813614555742,{},,,,,,,['aSolHQ'],,,,,,,,,,,,True,,
755,Arrow,,-,https://arrowprotocol.com,"Arrow allows individuals, protocols, and DAOs on Solana to launch staking derivatives which redirect yield to a different address.",Solana,https://icons.llama.fi/arrow.png,0,,,,Yield,['Solana'],arrow/index.js,ArrowProtocol,,,1635961535.0,"TVL counts LP token deposits made to Arrow Protocol. CoinGecko is used to find the price of tokens in USD, only the original ""SOL"" token price is used for all existing variations of the token.",arrow,67202.39028181112,{'Solana': 67202.39028181112},0.5024459757218409,0.032936120074822384,0.7229866508808698,{},,,,,,,,"[[1648080000, 'Cashio was hacked!']]",,,,,,,,,,,True,,
5282,Adrastea LRT,,-,https://app.adrastea.fi/liquid-restaking,"Restake on Solayer, users funds are locked in an AVS, making their position non-liquid. Adrastea changes that by giving users a liquid token (lrtsSOL), allowing the benefits of restaking—like rewards and yields—while gaining liquidity.",Solana,https://icons.llama.fi/adrastea.jpg,0,,,,Liquid Restaking,['Solana'],adrastea-lrt/index.js,AdrasteaFinance,[],[],1729889024.0,,adrastea-lrt,64746.715534248935,{'Solana': 64746.715534248935},-1.806186959254589,-2.9010541407493804,7.2466758468842585,{},,,,,,,,,parent#adrastea,,,,,,,,,,,,
731,Synthetify,solana:4dmKkXNHdgYsXqBHCuMikNQWwVomZURhYvkkX5c4pQ7y,SNY,https://www.synthetify.io,Synthetify is a decentralized synthetic assets protocol build on the Solana blockchain. The protocol allows for the creation and exchange of synthetic assets that closely track the price of specific assets. Synthetic tokens are based on the SPL-Token standard that gives them the ability to be easily integrated with other DeFi applications like AMM.,Solana,https://icons.llama.fi/synthetify.png,2,,synthetify-token,9447,Synthetics,['Solana'],synthetify/index.js,synthetify,,['Pyth'],1635546647.0,To obtain TVL of Synthetify we must add all colaterals which was deposited.,synthetify,63778.9370360241,{'Solana': 63778.9370360241},-2.1806230907119044,-4.874670058677225,9.245885403665397,{},61302.930301889195,,,['https://github.com/Synthetify/synthetify-landing/blob/master/public/blog/audit/audit.pdf'],,,['Synthetify'],,,,,,,,,,,,,,
1156,Cykura,solana:BRLsMczKuaR5w9vSubF4j8HwEGGprVAyyVgS4EX7DKEg,CYS,https://cykura.io,Cykura is the first CLMM on Solana that solves the problem of capital inefficiency and maximizes returns for liquidity providers while offering a smooth and fast experience for traders.,Solana,https://icons.llama.fi/cykura.png,0,,cykura,10217,Dexes,['Solana'],cykura/index.js,cykurafi,,,1640830327.0,,cykura,53564.22742280873,{'Solana': 53564.22742280873},-1.3289330653773561,-4.144957513941165,3.967505323465332,{},,,,,,,['cykura'],,,,,,,,,,,,,,
1493,GoblinGold,,-,https://app.goblin.gold,"Goblin Gold DAO is an automated crypto growth engine that leverages customized risk strategies to generate DeFi yield. The protocol is designed to invest in several products while tokenizing your positions, allowing composability with other features.",Solana,https://icons.llama.fi/goblingold.png,0,,,,Yield,['Solana'],goblingold.js,goblingold_fi,[],[],1646175619.0,,goblingold,43446.02707432785,{'Solana': 43446.02707432785},-1.0695004031735351,0.3844419582808456,6.857597135472716,{},,,,,False,,,,,,,,,,,,,,,,
280,Oxygen,solana:z3dn17yLaGMKffVogeFHQ9zWVcXgqgf3PQnDsNs2g6M,OXY,https://www.oxygen.org/,Money market on Solana,Solana,https://icons.llama.fi/oxygen.jpg,0,,oxygen,8029,Lending,['Solana'],oxygen/index.js,Oxygen_protocol,,,,,oxygen,36892.486662516,"{'Solana-borrowed': 0, 'Solana': 36892.486662516, 'borrowed': 0}",-0.6135359031505061,-11.1427266539812,-9.712689466805259,{},5501253.76369834,,,,False,,,,,,,,,,,,,,,,
1575,Penguin,,-,https://png.fi,"A Liquidity-as-a-Service Platform, built on Solana.",Solana,https://icons.llama.fi/penguin.png,0,,,,Dexes,['Solana'],penguin-finance/index.js,png_fi,[],[],1648061569.0,TVL includes the total token value inside the protocol's liquidity pools.,penguin,33829.44290249305,{'Solana': 33829.44290249305},-1.623853390902653,-2.290784949275306,2.686697693703593,{},,,,,,,,,,,,,,,,,,,,,
2048,Eversol,,-,https://eversol.one,"Eversol is a Solana Stake Pool that promotes network decentralization. Eversol's main concept is to dedicate a percentage of the pool rewards to the Stake Pool's Treasury, to fund the co-marketing activities with prospective projects built on Solana. Unlike other stake pools, we will directly facilitate and boost the DeFi ecosystem by helping new apps and products come to be known! We will help with co-marketing activities, useful business contacts, technical expertise, and consider the project as a recipient of funding from Everstake Capital.",Solana,https://icons.llama.fi/eversol.jpg,2,,,,Liquid Staking,['Solana'],eversol.js,eversol_pool,[],[],1662040454.0,,eversol,30977.110232678162,{'Solana': 30977.110232678162},-2.2077012835472516,-2.680105903664824,6.936150666054203,{},,,,['https://github.com/everstake/solana-program-library/blob/master/stake-pool/docs/EverSOL%20SP%20Audit.pdf'],,,['everstake'],,,,,ESOL,,,,,,,,,
4657,NxFi Protocol,,-,https://nxfi.io/,Committed to enabling users to invest in global on-chain and off-chain earning opportunities,Solana,https://icons.llama.fi/nxfi-protocol.png,0,,,,Lending,['Solana'],nxfi/index.js,nxfi_protocol,[],['Pyth'],1716386976.0,,nxfi-protocol,30273.506882044738,"{'Solana-borrowed': 2888.7195205300627, 'Solana': 30273.506882044738, 'borrowed': 2888.7195205300627}",-2.487183129192843,-0.7823149125233471,3.9059963072079142,{},,,,,,,,,,,,,,,,,,,,,
3425,Scallop Pool,sui:0x7016aae72cfc67f2fadf55769c0a7dd54291a583b63051a5ed71081cce836ac6::sca::SCA,SCA,https://scallop.io,"Scallop is the pioneering Next Generation Money Market for the Sui ecosystem which emphasizes institutional-grade quality, enhanced composability, and robust security.",Solana,https://icons.llama.fi/scallop-pool.jpg,0,,,,Yield,['Solana'],scallop-pool/index.js,Scallop_io,[],[],1692631527.0,,scallop-pool,24516.928443785342,{'Solana': 24516.928443785342},-0.19994983297505087,1.7556660967124458,6.090746289010411,{},,,,,,,,,,,,,,,,,,,,,
2000,FRAKT,solana:ErGB9xa24Szxbk1M28u2Tx8rKPqzL6BroNkkzk5rG4zj,FRKT,https://frakt.xyz/,"The FRAKT protocol (frakt.xyz) is a DeFi x NFT protocol that makes NFTs liquid, safe & accessible to everyone.",Solana,https://icons.llama.fi/frakt.png,0,,frakt-token,12604,NFT Lending,['Solana'],frakt/index.js,FRAKT_HQ,[],[],1661022639.0,Tvl is sum of sol in pools not yet lent out + value of locked NFTs,frakt,24030.893551392,"{'Solana': 24030.893551392, 'Solana-borrowed': 2892343.1179459533, 'borrowed': 2892343.1179459533}",-1.01870716799408,-2.437243267914198,8.833562445903993,{},7606.40877583486,,,,,,['frakt-solana'],,,,,,,,,,,,,,
1197,Sentre,solana:SENBBKVCM7homnf5RX9zqpf1GFe935hnbU4uVzY1Y6M,SNTR,https://hub.sentre.io/welcome,An on-chain AMM powering the evolution of DeFi.,Solana,https://icons.llama.fi/sentre.png,0,,sentre,12979,Dexes,['Solana'],sentre.js,SentreProtocol,,,1641420058.0,,sentre,10168.716869788586,{'Solana': 10168.716869788586},5.943865401346642,-3.9407405192804106,-6.1768224884817755,{},95047.99026501564,,,,False,,,,,,,,,,,,,,,,
2175,GooseFX,solana:GFX1ZjR2P15tmrSwow6FjyDYcEkoFb4p4gJCpLBjaxHD,GOFX,https://app.goosefx.io,"The best DEX in Solana to swap, trade derivatives and earn yield through single sided pools.",Solana,https://icons.llama.fi/goosefx.jpg,2,,goosefx,12898,Dexes,['Solana'],goosefx/index.js,GooseFX1,[],['Pyth'],1665568360.0,,goosefx,8922.863239077016,"{'Solana': 8922.863239077016, 'Solana-staking': 103472.89707592323, 'staking': 103472.89707592323}",-2.5005030004661535,-28.543171886337007,-11.965780556478222,{},1267492.724027863,,,"['https://safefiles.defiyield.info/safe/files/audit/pdf/GooseFX_Swap_Program_Security_Audit_Report_Halborn_Final.pdf', 'https://github.com/GooseFX1/gfx-swap/blob/master/audit/goosefx_ssl-audit-public.pdf']",,,['GooseFX1'],,,,103472.89707592323,,,,,,,,,,
2538,Parcl V2,solana:4LLbsb5ReP3yEtYzmXewyGjcir5uXtKFURtaEUVC2AHs,PRCL,https://www.parcl.co,Real estate synthetics built on Solana. Buy and short real estate markets around the world.,Solana,https://icons.llama.fi/parcl-v2.jpg,2,,,,Synthetics,['Solana'],parcl/index.js,Parcl,[],['Pyth'],1676483939.0,,parcl-v2,5354.507665878371,{'Solana': 5354.507665878371},-0.18991008991010006,-0.08310581740722967,-0.028217466611849318,{},,,,['https://docs.parcl.co/security'],,,,,parent#parcl,,,,,,,,,,,,
4268,Clone Protocol,,-,https://clone.so/,Bringing non-native token liquidity to Solana through cloned assets,Solana,https://icons.llama.fi/clone-protocol.png,2,,,,Dexes,['Solana'],clone/index.js,CloneProtocol,[],['Pyth'],1709943113.0,Return the amount of collateral in the vault.,clone-protocol,4050.43124,{'Solana': 4050.43124},,,,{},,,clone.js,['https://docs.clone.so/links-and-resources/security-audits'],,,['Clone-Protocol'],,,,,,,,,,,,,,
4310,Dradex,,-,https://dradex.xyz/,"AMM & Order Book exchange, built on Solana",Solana,https://icons.llama.fi/dradex.png,0,,,,Dexes,['Solana'],dradex/index.js,Dradex_io,[],[],1710611677.0,,dradex,2983.130442135819,{'Solana': 2983.130442135819},-0.5784460840089167,0.6255628011166721,7.095136018008489,{},,,,,,,['dradex-io'],,,,,,,,,,,,,,
4912,Follows,,-,https://follows.app,Follows is a new form of creator-fan relation leveraging the web3 platform,Solana,https://icons.llama.fi/follows.png,2,,,,SoFi,['Solana'],follows/index.js,follows_app,[],[],1721662001.0,To fetch the total supply of deposited SOL into the Follows Program,follows,2586.1510450463775,{'Solana': 2586.1510450463775},-0.9592996181425661,0.2273741827098661,7.860164124523948,{},,,,['https://follows.gitbook.io/follows/security-and-audits'],,,,,,,,,,,,,,,,,
2059,Goat Swap,,-,https://goatswap.xyz,solana's first decentralized NFT AMM. Currently in beta on mainnet,Solana,https://icons.llama.fi/goat-swap.jpg,0,,,,Dexes,['Solana'],goatswap/index.js,goatswapxyz,[],[],1662370314.0,"Add all the SOL in the pools, NFT value is not included in tvl",goat-swap,2256.73435154924,{'Solana': 2256.73435154924},-3.1384729497937087,-0.9246526625254887,6.869213850953912,{},,,,,,,,,,,,,,,,,,,,,
3185,Jet Fixed Term,solana:JET6zMJWkCN9tpRT2v2jfAmm5VnQFDpUBCyaKojmGtz,JET,https://app.jetprotocol.io/,"Jet Protocol's Fixed Term product is an innovative lending and borrowing platform that offers secured loans with defined terms, negotiable rates, and a robust liquidation channel, all underpinned by a unique orderbook system and an optional 'autoroll' feature for seamless multi-term transactions",Solana,https://icons.llama.fi/jet.jpg,2,,,,Lending,['Solana'],jet-protocol-v2-fixed-term/index.js,JetProtocol,,['Pyth'],1688231982.0,"Add all the SOL in the pools, NFT value is not included in tvl",jet-fixed-term,536.78375269408,{'Solana': 536.78375269408},-0.813082297499875,-1.8085144473216843,6.9151892069598375,{},,,,['https://docs.jetprotocol.io/jet-protocol/audit-reports'],,,,,parent#jet,,,,,,,,,,,,
2194,Beluga Protocol,solana:BELA4UpfNgAPw5vqs8JM4RYkEV55Uk1vbe1S6VvxQe9G,Beluga,https://beluga.so,Beluga is a decentralized exchange and liquidity pool designed for extremely efficient trading for stablecoins and pegged assets.,Solana,https://icons.llama.fi/beluga-protocol.png,2,,,,Dexes,['Solana'],beluga-protocol/index.js,Belugadex,[],['Pyth'],1666174631.0,TVL consists of staked tokens,beluga-protocol,302.338751302187,{'Solana': 302.338751302187},,,,{},,,,['https://kudelskisecurity.com/wp-content/uploads/PUBLIC_RELEASE_REDACTED_Kudelski_BelugaDex_SCR_2022_Retest_Report.pdf'],,,['belugaprotocol'],,,,,,,,,,,,,2022-11-13,
3986,DropCopy,solana:DropTpWcDmP7kVRUEoKSJaMVi62hGo9jp19Hz19JVsjh,DROP,https://dropcopy.io/pari,DropCopy is a parimutuel prediction market that allows players to predict the future price of cryptoccurrencies,Solana,https://icons.llama.fi/dropcopy.png,0,,,,Prediction Market,['Solana'],DropCopy/index.js,dropcopy_io,[],['Pyth'],1704484985.0,Count the number of tokens that are currently deposited in all the live prediction games,dropcopy,16.8856,{'Solana': 16.8856},-1.2722765330464512,-1.1613205338328214,7.958672190680787,{},,,,,,,,,,,,,,,,,,,,,
1825,Nirvana,solana:ANAxByE6G2WjFp7A4NqtWYXb3mgruyzZYg3spfxe6Lbo,ANA,https://nirvana.finance,ANA is a partially-collateralized asset with a built-in rising floor price & renewable yield. It allows for zero liquidation risk loans in the form of the NIRV superstable token.,Solana,https://icons.llama.fi/nirvana.png,0,,nirvana-ana,19513,CDP,['Solana'],nirvana/index.js,nirvana_fi,[],['Switchboard'],1655289558.0,"The total value of ANA tokens locked in the protocol, either as staking or as collateral for loans.",nirvana,2.513975,"{'Solana-staking': 0, 'Solana': 2.513975, 'staking': 0}",,,,{},0.0,,,,,,,"[[1659009600, 'Flash-Loan & Price Manipulation Attack']]",,,0.0,,,,,,,,,1669009600,
940,Soda Protocol,,-,https://sodaprotocol.com/,A Smart Lending Protocol with Credit System,Solana,https://icons.llama.fi/soda-protocol.png,2,,,,Lending,['Solana'],soda-protocol/index.js,SodaProtocol,,"['Chainlink', 'Pyth', 'Switchboard']",1638211002.0,TVL consists of deposits made to the protocol and borrowed tokens are not counted.,soda-protocol,0.25531058941116,{'Solana': 0.25531058941116},-0.3731928711407164,0.5708008984349817,-3.7130846294702593,{},,,,['https://www.certik.com/projects/sodaprotocol'],False,,,,,,,,,,,,,,,,
793,Cashio,solana:CASHVDm2wsJXfhj6VWxb7GiMdoLc17Du7paH4bNr5woT,CASH,https://cashio.app,Decentralized money on Solana.,Solana,https://icons.llama.fi/cashio.png,0,,cashio-dollar,,CDP,['Solana'],cashio/index.js,cashioapp,,,1636191361.0,TVL counts LP token deposits made to Cashio and accrued reward tokens to its bank. CoinGecko is used to find the price of tokens in USD.,cashio,0.06669221993537365,{'Solana': 0.06669221993537365},,,,{},0.0,,,,,,,"[[1647993600, 'Infinite mint glitch']]",,,,,,,,,,,,1667993600,True
934,InvictusDAO,solana:inL8PMVd6iiW3RCBJnr5AsrRN6nqr4BTrcNuQWQSkvY,IN,https://app.invictusdao.fi/#/dashboard,$IN is the decentralized reserve currency of Solana.,Solana,https://icons.llama.fi/invictusdao.jpg,0,,invictus,14278,Reserve Currency,['Solana'],invictus/index.js,InvictusDAO,['Olympus DAO'],,1638188717.0,,invictusdao,0.001633,"{'Solana-staking': 0, 'Solana': 0.001633, 'staking': 0}",,,,{},20637.285072706098,,,,False,,,,,,0.0,,,,,True,,,True,1648765747,
286,Mango Markets V3,solana:MangoCzJ36AjZyKwVj3VnYU4GTonjfVEnJmvvWaxLac,MNGO,https://mango.markets,"Decentralized spot margined, perpetual futures markets, borrowing and lending protocol on Solana. Permissionless, all on-chain and all markets are collateralised.",Solana,https://icons.llama.fi/mango-markets-v3.png,2,,,,Derivatives,['Solana'],mango-markets/index.js,mangomarkets,,['Pyth'],,,mango-markets-v3,0.0,{'Solana': 0},,,,{},,,,['https://docs.mango.markets/audit'],,,,"[[1665521360, 'Oracle Price Manipulation']]",parent#mango-markets,True,,,,,,,,,,2022-10-19,
417,Solyard,solana:8RYSc3rrS4X4bvBCtSJnhcpPpMaAJkXnVKZPzANxQHgz,YARD,https://solyard.finance,Solyard is New Yield Farming Aggregator Optimizer protocol on Solana,Solana,https://icons.llama.fi/solyard.png,2,,solyard-finance,11927,Yield,['Solana'],solyard.js,SolyardFinance,,,,,solyard,0.0,"{'Solana': 0, 'Solana-pool2': 0, 'Solana-staking': 0, 'pool2': 0, 'staking': 0}",,,,{},,,,['https://github.com/SolyardFinance/Audit/blob/master/SlowMistAuditReport-SolYard.pdf'],False,,,,,,0.0,,,0.0,,,,,True,2022-06-30,
430,Acumen,solana:-,ACM,https://acumen.network,"The Acumen protocol is an autonomous, non-custodial interest rate protocol native to the Solana blockchain that uses algorithmically set interest rates to enable open financial applications.",Solana,https://icons.llama.fi/acumen.jpg,0,,acumen,17791,Lending,['Solana'],acumen/index.js,acumenofficial,,['Pyth'],,Product is deprecated. More information: https://acumenofficial.medium.com/acumen-stable-dapp-update-7e96333e9318,acumen,0.0,{'Solana': 0},,,,{},0.0,,,,False,,,"[[1670803200, 'Product is deprecated']]",,,,,,,,,,,,2022-12-12,
564,Fabric,solana:token/EdAhkbj5nF9sRM7XN7ewuW8C9XEUMs8P7cnoQ57SYE96,FAB,https://stake.fsynth.io/,FABRIC is a synthetic asset issuance protocol built on Solana.,Solana,https://icons.llama.fi/fabric.png,0,,fabric,11462,Yield,['Solana'],fabric/index.js,official_fabric,,,,Project is shutdown: https://twitter.com/crypto_notte/status/1545387251143741441/photo/1,fabric,0.0,{'Solana': 0},,,,{},163.77964404805948,,,,False,,,,,,,,,,,,,,True,2022-06-19,
655,Almond,,ALM,https://almond.so,Fair and Nutritious DeFi.,Solana,https://icons.llama.fi/almond.svg,0,,almond,12874,Yield,['Solana'],almond.js,almond_so,,,,"The pools on https://almond.so/ are included in TVL. Standard tokens (SOL, BTC, ETH, USDC, etc..), no pool 2. The API fetches the balances of the Solana accounts holding the staked tokens, then uses Coingecko prices to determine dollar values.",almond,0.0,{'Solana': 0},,,,{},0.0,,,,False,,,,,,,,,,,,,,,2022-06-19,
658,Only1,solana:3bRTivrVsitbmCTGtqwp7hxXPsybkjn4XLNtPsHqa3zR,LIKE,https://only1.app,"Buy and Sell NFTs from your favorite content creators, earn crypto by interacting with these creators, or mint your own NFTs and start earning rewards today. Powered by Solana.",Solana,https://icons.llama.fi/only1.svg,0,,only1,10891,NFT Marketplace,['Solana'],only1.js,only1nft,,,,TVL is the sum of all tokens in the staking pools,only1,0.0,"{'Solana': 0, 'Solana-staking': 1170914.0372949813, 'staking': 1170914.0372949813}",,,,{},12693386.40975152,,,,False,,,,,,1170914.0372949813,,,,,,,,,,
1162,Friktion,,-,https://friktion.fi,"Friktion is a crypto-asset portfolio management platform, built to perform across market cycles. Volts, Friktion’s native structured products, offer sustainable income generation and volatility yield strategies. Designed for individuals and DAOs.",Solana,https://icons.llama.fi/friktion.png,0,,,,Options Vault,['Solana'],friktion/index.js,friktion_labs,,['Pyth'],1640906003.0,TVL is scraped from the window.friktionSnapshot variable in app.friktion.fi and saved to the GitHub repo at Friktion-Labs/mainnet-tvl-snapshots. The data is the same as what is displayed on the app,friktion,0.0,{'Solana': 0},,,,{},,,,,False,,['Friktion-Labs'],"[[1674838800, 'Sunset Protocol']]",,,,,,,,,,,,1674838800,
1393,Basis Markets,solana:Basis9oJw9j8cw53oMV7iqsgo6ihi9ALw4QR31rcjUJa,BASIS,https://basis.markets,"A decentralised liquidity pool owned by you, powered by our Basis Trade Engine. Next-level returns. Delta-neutral yield. Real-time insights.",Solana,https://icons.llama.fi/basis-markets.png,0,,basis-markets,15779,Dexes,['Solana'],basis-market/index.js,basismarkets,[],[],1644538201.0,TVL for basis market is staking for now,basis-markets,0.0,"{'Solana': 0, 'Solana-staking': 555219.0882890282, 'staking': 555219.0882890282}",,,,{},0.0,,,,False,,,,,,555219.0882890282,,,,,,Rust,,,,
1509,Solanax,solana:5v6tZ1SiAi7G8Qg4rBF1ZdAn4cn6aeQtefewMr1NLy61,SOLD,https://solanax.org,SOLANAX is a decentralized and non-custodial automated liquidity mechanism supporting trades within the Solana ecosystem,Solana,https://icons.llama.fi/solanax.png,0,,solanax,11297,Dexes,['Solana'],solanax.js,Solanaxorg,[],[],1646426734.0,TVL is fetched by making calls to the Solanax API (https://solanax.org/api/data/),solanax,0.0,{'Solana': 0},,,,{},61511.0190279728,,,,,,,,,,,,,,,True,,,,2023-02-09,
1537,Solrise Finance,solana:SLRSSpSLUTP7okbCUBYStWCo1vUgyt775faPqz8HUMr,SLRS,https://solrise.finance/,"A fully decentralized fund management and investment protocol. Choose a fund to invest in, or create your own with just a few clicks.",Solana,https://icons.llama.fi/solrise-finance.png,0,,solrise-finance,9989,Indexes,['Solana'],solrise-finance/index.js,SolriseFinance,[],['Pyth'],1647034707.0,,solrise-finance,0.0,"{'Solana': 0, 'Solana-staking': 0, 'staking': 0}",,,,{},80810.79669605123,,,[],,,,,,,0.0,,,,,True,,,,2023-01-01,
1751,Solily Protocol,solana:LiLyT885cG9xZKYQk9x6VWMzmcui4ueV9J1uzPDDajY,LILY,http://www.solily.io,Solily is a one-stop DeFi platform incorporating a variety of DeFi services into one ecosystem which aims to build a go-to DeFi platform for newcomers by providing more accessibility and capital efficiency to users.,Solana,https://icons.llama.fi/solily-protocol.png,0,,solily-protocol,20153,Yield,['Solana'],Solily/index.js,solilyio,[],[],1652126730.0,"website unreachable, twitter deleted",solily-protocol,0.0,{'Solana': 0},,,,{},0.0,,,,,,,"[[1655251200, 'Rug Pull']]",,,,,,,,,,,,1655251200,True
1826,Everlend,,-,https://everlend.finance,"Everlend is a lending and borrowing aggregator and optimizer built on Solana. Get the best rates on your liquidity and loans, always.",Solana,https://icons.llama.fi/everlend.png,0,,,,Lending,['Solana'],everlend/index.js,EverlendFinance,[],"['Switchboard', 'Pyth']",1655289558.0,,everlend,0.0,{'Solana': 0},,,,{},,,,,,,['everlend'],"[[1675209600, 'Product is winding down']]",,,,,,,,,,,,2023-02-01,
1836,Investin,solana:iVNcrNE9BRZBC9Aqf753iZiZfbszeAVUoikgT9yvr2a,IVN,https://investin.pro,"Decentralized Fund Management Protocol, enabling anyone to invest or start hedge funds in a trustless and secure environment on leading blockchains.",Solana,https://icons.llama.fi/investin.jpg,0,,investin,12265,Indexes,['Solana'],investin/index.js,Investin_pro,[],['Pyth'],1655548694.0,,investin,0.0,{'Solana': 0},,,,{},575281.5224381922,,,,,,['Investin-pro'],,,,,,,,,,,,,,
1841,Ratio Finance,solana:ratioMVg27rSZbSvBopUvsdrGUzeALUfFma61mpxc8J,RATIO,https://ratio.finance,"Ratio Finance is a Collateralized Debt Position platform that allows investors to extend the capabilities of their liquidity provisioning efforts by locking their assets into safe & secure vaults, minting USDr (Ratio Finance’s dynamically risk-adjusted stablecoin), and utilizing USDr within the Solana ecosystem.",Solana,https://icons.llama.fi/ratio-finance.png,0,,ratio-finance,18048,CDP,['Solana'],ratio-finance/index.js,RatioFinance,[],['Coingecko'],1655652176.0,To obtain the Ratio Finance TVL we make on-chain calls,ratio-finance,0.0,{'Solana': 0},,,,{},0.0,,,,,,,"[[1670025600, 'Private key compromised'], [1675728000, 'Announcement to move from Ratio to PHNX']]",,,,,,,['ratio-stable-coin'],,,,,1675728000,
1965,Drachma Exchange,solana:6jAHVBYY2B4dU6hGxXpCqFwHdjDL6aiLtTvJKn8fWRo1,DRA,https://drachma.exchange,The most powerful integrated exchange protocol,Solana,https://icons.llama.fi/drachma-exchange.jpg,2,,drachma-exchange,13753,Dexes,['Solana'],drachma-exchange/index.js,DrachmaExchange,[],[],1660135625.0,drachma exchange TVL is computed by looking at the balances of the accounts holding the tokens backing the drachma vault user. The data comes from https://drachma.exchange/pool.,drachma-exchange,0.0,{'Solana': 0},,,,{},,,,['https://github.com/solidproof/projects/blob/main/Drachma%20Exchange/SmartContract_Audit_Solidproof_DrachmaExchange.pdf'],,,,"[[1660392000, 'Rug Pull']]",,,,,,,,,,,,1660392000,True
